collected_at,resort_id,resort_code,resort_name,party_size,departure_date,end_date,duration_nights,price_pp,currency,signal,days_before_departure,day_of_week_sampled,price_first_seen,price_min_seen,price_max_seen,is_cheapest_ever
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,2A1J,2027-04-18,2027-04-25,7,,GBP,hold,331,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,2A1J,2027-04-25,2027-05-02,7,,GBP,hold,338,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,2A1C1J,2026-12-06,2026-12-13,7,,GBP,hold,198,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,2A1C1J,2026-12-13,2026-12-20,7,,GBP,hold,205,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,2A1C1J,2026-12-20,2026-12-27,7,,GBP,hold,212,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,2A1C1J,2026-12-27,2027-01-03,7,,GBP,hold,219,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,2A1C1J,2027-01-03,2027-01-10,7,,GBP,hold,226,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,2A1C1J,2027-01-10,2027-01-17,7,,GBP,hold,233,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,2A1C1J,2027-01-17,2027-01-24,7,,GBP,hold,240,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,2A1C1J,2027-01-24,2027-01-31,7,,GBP,hold,247,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,2A1C1J,2027-01-31,2027-02-07,7,,GBP,hold,254,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,2A1C1J,2027-02-07,2027-02-14,7,,GBP,hold,261,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,2A1C1J,2027-02-14,2027-02-21,7,,GBP,hold,268,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,2A1C1J,2027-02-21,2027-02-28,7,,GBP,hold,275,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,2A1C1J,2027-02-28,2027-03-07,7,,GBP,hold,282,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,2A1C1J,2027-03-07,2027-03-14,7,,GBP,hold,289,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,2A1C1J,2027-03-14,2027-03-21,7,,GBP,hold,296,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,2A1C1J,2027-03-21,2027-03-28,7,,GBP,hold,303,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,2A1C1J,2027-03-28,2027-04-04,7,,GBP,hold,310,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,2A1C1J,2027-04-04,2027-04-11,7,,GBP,hold,317,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,2A1C1J,2027-04-11,2027-04-18,7,,GBP,hold,324,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,2A1C1J,2027-04-18,2027-04-25,7,,GBP,hold,331,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,2A1C1J,2027-04-25,2027-05-02,7,,GBP,hold,338,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,2A2C,2026-12-06,2026-12-13,7,,GBP,hold,198,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,2A2C,2026-12-13,2026-12-20,7,,GBP,hold,205,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,2A2C,2026-12-20,2026-12-27,7,,GBP,hold,212,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,2A2C,2026-12-27,2027-01-03,7,,GBP,hold,219,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,2A2C,2027-01-03,2027-01-10,7,,GBP,hold,226,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,2A2C,2027-01-10,2027-01-17,7,,GBP,hold,233,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,2A2C,2027-01-17,2027-01-24,7,,GBP,hold,240,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,2A2C,2027-01-24,2027-01-31,7,,GBP,hold,247,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,2A2C,2027-01-31,2027-02-07,7,,GBP,hold,254,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,2A2C,2027-02-07,2027-02-14,7,,GBP,hold,261,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,2A2C,2027-02-14,2027-02-21,7,,GBP,hold,268,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,2A2C,2027-02-21,2027-02-28,7,,GBP,hold,275,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,2A2C,2027-02-28,2027-03-07,7,,GBP,hold,282,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,2A2C,2027-03-07,2027-03-14,7,,GBP,hold,289,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,2A2C,2027-03-14,2027-03-21,7,,GBP,hold,296,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,2A2C,2027-03-21,2027-03-28,7,,GBP,hold,303,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,2A2C,2027-03-28,2027-04-04,7,,GBP,hold,310,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,2A2C,2027-04-04,2027-04-11,7,,GBP,hold,317,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,2A2C,2027-04-11,2027-04-18,7,,GBP,hold,324,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,2A2C,2027-04-18,2027-04-25,7,,GBP,hold,331,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,2A2C,2027-04-25,2027-05-02,7,,GBP,hold,338,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,3A,2026-12-06,2026-12-13,7,11343,GBP,hold,198,4,11343,11343,11343,1
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,3A,2026-12-13,2026-12-20,7,,GBP,hold,205,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,3A,2026-12-20,2026-12-27,7,,GBP,hold,212,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,3A,2026-12-27,2027-01-03,7,,GBP,hold,219,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,3A,2027-01-03,2027-01-10,7,,GBP,hold,226,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,3A,2027-01-10,2027-01-17,7,,GBP,hold,233,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,3A,2027-01-17,2027-01-24,7,,GBP,hold,240,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,3A,2027-01-24,2027-01-31,7,,GBP,hold,247,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,3A,2027-01-31,2027-02-07,7,,GBP,hold,254,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,3A,2027-02-07,2027-02-14,7,,GBP,hold,261,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,3A,2027-02-14,2027-02-21,7,,GBP,hold,268,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,3A,2027-02-21,2027-02-28,7,,GBP,hold,275,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,3A,2027-02-28,2027-03-07,7,19872,GBP,hold,282,4,19872,19872,19872,1
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,3A,2027-03-07,2027-03-14,7,,GBP,hold,289,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,3A,2027-03-14,2027-03-21,7,19647,GBP,hold,296,4,19647,19647,19647,1
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,3A,2027-03-21,2027-03-28,7,17996,GBP,hold,303,4,17996,17996,17996,1
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,3A,2027-03-28,2027-04-04,7,,GBP,hold,310,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,3A,2027-04-04,2027-04-11,7,6704,GBP,hold,317,4,6704,6704,6704,1
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,3A,2027-04-11,2027-04-18,7,5961,GBP,hold,324,4,5961,5961,5961,1
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,3A,2027-04-18,2027-04-25,7,,GBP,hold,331,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,3A,2027-04-25,2027-05-02,7,,GBP,hold,338,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,3A1C,2026-12-06,2026-12-13,7,,GBP,hold,198,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,3A1C,2026-12-13,2026-12-20,7,,GBP,hold,205,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,3A1C,2026-12-20,2026-12-27,7,,GBP,hold,212,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,3A1C,2026-12-27,2027-01-03,7,,GBP,hold,219,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,3A1C,2027-01-03,2027-01-10,7,,GBP,hold,226,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,3A1C,2027-01-10,2027-01-17,7,,GBP,hold,233,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,3A1C,2027-01-17,2027-01-24,7,,GBP,hold,240,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,3A1C,2027-01-24,2027-01-31,7,,GBP,hold,247,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,3A1C,2027-01-31,2027-02-07,7,,GBP,hold,254,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,3A1C,2027-02-07,2027-02-14,7,,GBP,hold,261,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,3A1C,2027-02-14,2027-02-21,7,,GBP,hold,268,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,3A1C,2027-02-21,2027-02-28,7,,GBP,hold,275,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,3A1C,2027-02-28,2027-03-07,7,,GBP,hold,282,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,3A1C,2027-03-07,2027-03-14,7,,GBP,hold,289,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,3A1C,2027-03-14,2027-03-21,7,,GBP,hold,296,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,3A1C,2027-03-21,2027-03-28,7,,GBP,hold,303,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,3A1C,2027-03-28,2027-04-04,7,,GBP,hold,310,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,3A1C,2027-04-04,2027-04-11,7,,GBP,hold,317,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,3A1C,2027-04-11,2027-04-18,7,,GBP,hold,324,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,3A1C,2027-04-18,2027-04-25,7,,GBP,hold,331,4,,,,
2026-05-22T16:59:44Z,kiroro-peak,KIPC_WINTER,Kiroro Peak,3A1C,2027-04-25,2027-05-02,7,,GBP,hold,338,4,,,,
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A,2026-12-06,2026-12-13,7,5814,GBP,hold,198,4,5814,5814,5814,1
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A,2026-12-13,2026-12-20,7,8410,GBP,hold,205,4,8410,8410,8410,1
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A,2026-12-20,2026-12-27,7,8094,GBP,hold,212,4,8094,8094,8094,1
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A,2026-12-27,2027-01-03,7,9176,GBP,hold,219,4,9176,9176,9176,1
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A,2027-01-03,2027-01-10,7,8988,GBP,hold,226,4,8988,8988,8988,1
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A,2027-01-10,2027-01-17,7,9970,GBP,hold,233,4,9970,9970,9970,1
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A,2027-01-17,2027-01-24,7,7430,GBP,hold,240,4,7430,7430,7430,1
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A,2027-01-24,2027-01-31,7,,GBP,hold,247,4,,,,
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A,2027-01-31,2027-02-07,7,6028,GBP,hold,254,4,6028,6028,6028,1
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A,2027-02-07,2027-02-14,7,7820,GBP,hold,261,4,7820,7820,7820,1
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A,2027-02-14,2027-02-21,7,6338,GBP,hold,268,4,6338,6338,6338,1
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A,2027-02-21,2027-02-28,7,5316,GBP,hold,275,4,5316,5316,5316,1
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A,2027-02-28,2027-03-07,7,4730,GBP,hold,282,4,4730,4730,4730,1
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A,2027-03-07,2027-03-14,7,4758,GBP,hold,289,4,4758,4758,4758,1
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A,2027-03-14,2027-03-21,7,5752,GBP,hold,296,4,5752,5752,5752,1
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A,2027-03-21,2027-03-28,7,4154,GBP,hold,303,4,4154,4154,4154,1
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A,2027-03-28,2027-04-04,7,3976,GBP,hold,310,4,3976,3976,3976,1
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A,2027-04-04,2027-04-11,7,,GBP,hold,317,4,,,,
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A,2027-04-11,2027-04-18,7,,GBP,hold,324,4,,,,
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A,2027-04-18,2027-04-25,7,,GBP,hold,331,4,,,,
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A,2027-04-25,2027-05-02,7,,GBP,hold,338,4,,,,
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A1I,2026-12-06,2026-12-13,7,5829,GBP,hold,198,4,5829,5829,5829,1
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A1I,2026-12-13,2026-12-20,7,8453,GBP,hold,205,4,8453,8453,8453,1
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A1I,2026-12-20,2026-12-27,7,8109,GBP,hold,212,4,8109,8109,8109,1
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A1I,2026-12-27,2027-01-03,7,9191,GBP,hold,219,4,9191,9191,9191,1
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A1I,2027-01-03,2027-01-10,7,9003,GBP,hold,226,4,9003,9003,9003,1
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A1I,2027-01-10,2027-01-17,7,9985,GBP,hold,233,4,9985,9985,9985,1
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A1I,2027-01-17,2027-01-24,7,7445,GBP,hold,240,4,7445,7445,7445,1
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A1I,2027-01-24,2027-01-31,7,,GBP,hold,247,4,,,,
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A1I,2027-01-31,2027-02-07,7,6043,GBP,hold,254,4,6043,6043,6043,1
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A1I,2027-02-07,2027-02-14,7,7835,GBP,hold,261,4,7835,7835,7835,1
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A1I,2027-02-14,2027-02-21,7,6353,GBP,hold,268,4,6353,6353,6353,1
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A1I,2027-02-21,2027-02-28,7,5331,GBP,hold,275,4,5331,5331,5331,1
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A1I,2027-02-28,2027-03-07,7,4745,GBP,hold,282,4,4745,4745,4745,1
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A1I,2027-03-07,2027-03-14,7,4773,GBP,hold,289,4,4773,4773,4773,1
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A1I,2027-03-14,2027-03-21,7,5767,GBP,hold,296,4,5767,5767,5767,1
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A1I,2027-03-21,2027-03-28,7,4169,GBP,hold,303,4,4169,4169,4169,1
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A1I,2027-03-28,2027-04-04,7,3991,GBP,hold,310,4,3991,3991,3991,1
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A1I,2027-04-04,2027-04-11,7,,GBP,hold,317,4,,,,
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A1I,2027-04-11,2027-04-18,7,,GBP,hold,324,4,,,,
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A1I,2027-04-18,2027-04-25,7,,GBP,hold,331,4,,,,
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A1I,2027-04-25,2027-05-02,7,,GBP,hold,338,4,,,,
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A1C,2026-12-06,2026-12-13,7,8148,GBP,hold,198,4,8148,8148,8148,1
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A1C,2026-12-13,2026-12-20,7,9836,GBP,hold,205,4,9836,9836,9836,1
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A1C,2026-12-20,2026-12-27,7,11339,GBP,hold,212,4,11339,11339,11339,1
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A1C,2026-12-27,2027-01-03,7,12854,GBP,hold,219,4,12854,12854,12854,1
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A1C,2027-01-03,2027-01-10,7,9567,GBP,hold,226,4,9567,9567,9567,1
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A1C,2027-01-10,2027-01-17,7,10676,GBP,hold,233,4,10676,10676,10676,1
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A1C,2027-01-17,2027-01-24,7,10410,GBP,hold,240,4,10410,10410,10410,1
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A1C,2027-01-24,2027-01-31,7,8777,GBP,hold,247,4,8777,8777,8777,1
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A1C,2027-01-31,2027-02-07,7,8447,GBP,hold,254,4,8447,8447,8447,1
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A1C,2027-02-07,2027-02-14,7,10955,GBP,hold,261,4,10955,10955,10955,1
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A1C,2027-02-14,2027-02-21,7,7736,GBP,hold,268,4,7736,7736,7736,1
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A1C,2027-02-21,2027-02-28,7,6495,GBP,hold,275,4,6495,6495,6495,1
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A1C,2027-02-28,2027-03-07,7,6630,GBP,hold,282,4,6630,6630,6630,1
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A1C,2027-03-07,2027-03-14,7,6669,GBP,hold,289,4,6669,6669,6669,1
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A1C,2027-03-14,2027-03-21,7,7059,GBP,hold,296,4,7059,7059,7059,1
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A1C,2027-03-21,2027-03-28,7,5823,GBP,hold,303,4,5823,5823,5823,1
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A1C,2027-03-28,2027-04-04,7,5574,GBP,hold,310,4,5574,5574,5574,1
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A1C,2027-04-04,2027-04-11,7,,GBP,hold,317,4,,,,
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A1C,2027-04-11,2027-04-18,7,,GBP,hold,324,4,,,,
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A1C,2027-04-18,2027-04-25,7,,GBP,hold,331,4,,,,
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A1C,2027-04-25,2027-05-02,7,,GBP,hold,338,4,,,,
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A1J,2026-12-06,2026-12-13,7,8721,GBP,hold,198,4,8721,8721,8721,1
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A1J,2026-12-13,2026-12-20,7,10530,GBP,hold,205,4,10530,10530,10530,1
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A1J,2026-12-20,2026-12-27,7,12141,GBP,hold,212,4,12141,12141,12141,1
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A1J,2026-12-27,2027-01-03,7,13764,GBP,hold,219,4,13764,13764,13764,1
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A1J,2027-01-03,2027-01-10,7,10242,GBP,hold,226,4,10242,10242,10242,1
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A1J,2027-01-10,2027-01-17,7,11430,GBP,hold,233,4,11430,11430,11430,1
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A1J,2027-01-17,2027-01-24,7,11145,GBP,hold,240,4,11145,11145,11145,1
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A1J,2027-01-24,2027-01-31,7,9396,GBP,hold,247,4,9396,9396,9396,1
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A1J,2027-01-31,2027-02-07,7,9042,GBP,hold,254,4,9042,9042,9042,1
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A1J,2027-02-07,2027-02-14,7,11730,GBP,hold,261,4,11730,11730,11730,1
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A1J,2027-02-14,2027-02-21,7,8280,GBP,hold,268,4,8280,8280,8280,1
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A1J,2027-02-21,2027-02-28,7,6951,GBP,hold,275,4,6951,6951,6951,1
2026-05-22T16:59:44Z,sahoro-hokkaido,SAOC_WINTER,Sahoro Hokkaido,2A1J,2027-02-28,2027-03-07,7,7095,GBP,hold,282,4,7095,7095,7095,1
